KEYCLI|CLIE_CODIGO|NOMBRE
530018584|900062230|MANUFACTURAS DE VESTUARIO MAVESA LTDA
500055455|900062234|EXPOQUIMICA CHILE SPA
740057779|900062235|FEDEX EXPRESS CHILE SPA
750057779|900062236|FEDEX EXPRESS CHILE SPA
770057779|900062237|FEDEX EXPRESS CHILE SPA
780057779|900062238|FEDEX EXPRESS CHILE SPA
530054266|900062240|CELLSTAR CHILE S.A. REVERSA
810143760|900062242|B BRAUN MEDICAL SPA
001057908|900062243|SOC ACEVAL SALINAS LTDA
001057971|900062244|MWG CHILE SPA
720131540|900062245|3M CHILE S A
730053613|900062246|IMPORTADORA DE REPUESTOS BRASI L LTDA
710165990|900062247|REUTTER S A
500054029|900062248|LAB. GENERICOS DE MARCA CHILE LTDA
750130650|900062249|CARTIM SOCIEDAD ANONIMA
820130650|900062250|CARTIM SOCIEDAD ANONIMA
710167890|900062251|AUSTRALIS MAR SA
650057530|900062252|SOC COM DE CUADROS Y ART DE RE GALO LTDA
600053836|900062255|COMERCIAL MONTE BIANCO LTDA
190161000|900062256|PERSIANAS ROLLUX SPA
300057912|900062257|KUEHNE NAGEL LIMITADA
290057912|900062258|KUEHNE NAGEL LIMITADA
280057912|900062259|KUEHNE NAGEL LIMITADA
600053270|900062262|FRESENIUS KABI CHILE LIMITADA
650057772|900062263|FEDEX EXPRESS CHILE SPA
660057772|900062264|FEDEX EXPRESS CHILE SPA
680057772|900062265|FEDEX EXPRESS CHILE SPA
690057772|900062266|FEDEX EXPRESS CHILE SPA
780024086|900062267|ARREND. DE MAQUINAS ROYAL RENT AL SA
720049029|900062270|COMERCIAL FRUTISA MARKET S.A
610053270|900062271|FRESENIUS KABI CHILE LIMITADA
001054367|900062273|SERV DE SEGURIDAD FRANCISCO PA REDES
820012783|900062274|IMAHE S.A.
001057225|900062275|COMERCIALIZADORA FELIPE ABARCA MEJIAS I
620171310|900062278|CANSON CHILE SPA
610055417|900062280|RENTOKIL INITIAL CHILE SPA
730055214|900062281|COMERCIAL EGLANTINA DURAN EIRL
240053726|900062282|COM DE ART DE PROTECCION Y SEG URIDAD IN
280020732|900062283|I.PAUL VARAS IMP Y EXP DE COS METICOS MA
650737800|900062289|AGROSYSTEMS S.A.
690053244|900062290|COMERCIAL CASTRO Y COMPANIA LI MITADA
260053836|900062291|COMERCIAL MONTE BIANCO LTDA
530054635|900062293|EURAM CHILE S.P.A
280056882|900062294|IMPORT-EXPORT DISTRIB Y COM MU NDIMED LT
600054798|900062296|RLA SAV S.A.
690057602|900062297|COMERCIAL SAFETY SPA
820053270|900062298|FRESENIUS KABI CHILE LIMITADA
820053957|900062299|NOVOSALUD SPA.
220056358|900062300|INMOBILIARIA E INV. QUILODRAN LTDA
300053726|900062301|COM DE ART DE PROTECCION Y SEG URIDAD IN
520053726|900062302|COM DE ART DE PROTECCION Y SEG URIDAD IN
810056530|900062303|SOCIEDAD COMERCIAL MAWINZA LTD A
280037641|900062304|SERVICIOS Y SOLUCIONES INTEGRA LES LTDA
500530000|900062306|CESMEC S.A.
710361020|900062308|IANSAGRO S A
530053726|900062309|COM DE ART DE PROTECCION Y SEG URIDAD IN
710054809|900062310|COMERCIAL MOTORSHOP LTDA
780055414|900062311|VICTOR MORALES
710331700|900062312|AGRICOLA U.A.C. LTDA
710056334|900062313|PACIFICO CABLE SPA
001054170|900062316|SUMMIT AGRO CHILE SPA
540054266|900062317|CELLSTAR CHILE S.A. REVERSA
650057082|900062318|COMERCIALIZADORA DE INSUMOS ME DICOS SP
220057976|900062320|FRUTICOLA SAN PABLO SPA
001057985|900062321|NICOLAIDES S.A.
620053794|900062322|AGROMILLORA SUR S.A.
730051237|900062323|SERV INTEGRALES DE TELECOMUNIC A S.A
750353000|900062324|LABORATORIO VALMA S.A
720045180|900062325|B Y B FARMACEUTICA LIMITADA
770130650|900062327|CARTIM SOCIEDAD ANONIMA
530176290|900062329|DISTRIBUIDORA CM LTDA
520051929|900062330|FABRICA INTERNACIONAL DE LAPIC ES Y AFIN
200045649|900062331|SERV. ASESORIAS Y SOLUCIONES FINANCIERAS
680175450|900062333|SOC. COMERCIAL OFICINTA LTDA
690056275|900062334|COMERCIALIZADORA NOVAVERDE SA
730373900|900062335|COPIAS GRAFICAS S.A.
300052746|900062338|FUMIG RUTH A MELLA CARRASCO E I R L
710057772|900062341|FEDEX EXPRESS CHILE SPA
720057772|900062342|FEDEX EXPRESS CHILE SPA
620053270|900062343|FRESENIUS KABI CHILE LIMITADA
001054050|900062344|IMPORT Y COM PARADICE STORE LL TDA
220740900|900062345|PACE INTERNATIONAL LLC LTDA.
710053726|900062346|COM DE ART DE PROTECCION Y SEG URIDAD IN
280152630|900062347|COMERCIALIZADORA PE SOLUC. IN DUSTRIALES
300152630|900062348|COMERCIALIZADORA PE SOLUC. IN DUSTRIALES
220014802|900062349|DISTRIBUIDORA KOSLAN LIMITADA
001050915|900055109|DID SONIDO Y CIA LTDA
680151360|900055110|PIBAMOUR LTDA
680625900|900055111|SOC DE MANUFACTURA DE EQ DENTA LES LTDA
750168940|900055128|IMP. Y EXP. ESTADO LIMITADA
790102010|900055136|GASCO GLP S.A.
800102010|900055137|GASCO GLP S.A.
820102010|900055138|GASCO GLP S.A.
680102860|900055139|INGENIERIA Y CONSTRUCCIONES AN INAT LTDA
810019936|900055149|COMERCIAL DICAS LTDA
750051286|900055152|COMERCIAL DITEN LTDA
770051286|900055153|COMERCIAL DITEN LTDA
790051286|900055154|COMERCIAL DITEN LTDA
290471200|900055163|COMERCIAL VATICANO SPA
780560700|900055166|COMERCIAL MAVE S.A.
300162560|900055178|GOOD FOOD S.A.
810051286|900055179|COMERCIAL DITEN LTDA
820051286|900055180|COMERCIAL DITEN LTDA
001051286|900055181|COMERCIAL DITEN LTDA
690019939|900055182|COMERCIAL Q Y M LIMITADA
730019939|900055183|COMERCIAL Q Y M LIMITADA
750019939|900055184|COMERCIAL Q Y M LIMITADA
770019939|900055185|COMERCIAL Q Y M LIMITADA
750148250|900055193|TRECK S.A.
790019939|900055209|COMERCIAL Q Y M LIMITADA
810019939|900055210|COMERCIAL Q Y M LIMITADA
820019939|900055211|COMERCIAL Q Y M LIMITADA
001019939|900055212|COMERCIAL Q Y M LIMITADA
690051287|900055213|COMERCIAL FERREDIM LTDA
730051287|900055214|COMERCIAL FERREDIM LTDA
750051287|900055215|COMERCIAL FERREDIM LTDA
680051406|900055223|CARLOS WERTHER MARCOLETA NIETO
610018119|900055227|HELA SPICE LATAM S.A.
820051373|900055229|INGENIERIA Y TRANSPORTE EPARK LTDA
650024185|900055230|SERV DE RESPALDO DE ENERGIA L TDA
770051287|900055239|COMERCIAL FERREDIM LTDA
800051287|900055240|COMERCIAL FERREDIM LTDA
790051287|900055241|COMERCIAL FERREDIM LTDA
810051287|900055242|COMERCIAL FERREDIM LTDA
710560700|900055243|COMERCIAL MAVE S.A.
710169180|900055244|COMERCIAL KENDALL CHILE LTDA
690051406|900055249|CARLOS WERTHER MARCOLETA NIETO
710051406|900055250|CARLOS WERTHER MARCOLETA NIETO
720051406|900055251|CARLOS WERTHER MARCOLETA NIETO
820169200|900055252|COMERCIAL KENDALL CHILE LTDA
730051406|900055253|CARLOS WERTHER MARCOLETA NIETO
740051406|900055254|CARLOS WERTHER MARCOLETA NIETO
750051406|900055255|CARLOS WERTHER MARCOLETA NIETO
730046273|900055257|E.I.T. LOGISTICA S.A.
680021434|900055258|INVERSIONES Y SERV.COM. TRANS WARRANTS S
001051455|900055260|F G M AROMET ET BEAUTE S.A
780051406|900055279|CARLOS WERTHER MARCOLETA NIETO
790051406|900055280|CARLOS WERTHER MARCOLETA NIETO
800051406|900055281|CARLOS WERTHER MARCOLETA NIETO
810051406|900055282|CARLOS WERTHER MARCOLETA NIETO
820051406|900055283|CARLOS WERTHER MARCOLETA NIETO
280047759|900055286|PROYECTOS DE INGENIERIA ESPEX LTDA.
290047759|900055287|PROYECTOS DE INGENIERIA ESPEX LTDA.
300047759|900055288|PROYECTOS DE INGENIERIA ESPEX LTDA.
500047759|900055289|PROYECTOS DE INGENIERIA ESPEX LTDA.
520047759|900055290|PROYECTOS DE INGENIERIA ESPEX LTDA.
530047759|900055291|PROYECTOS DE INGENIERIA ESPEX LTDA.
200371300|900055292|PLASTICOS DE INGENIERIA SPA
680151460|900055297|COMERCIAL FIESTA TDA
001049622|900055298|FRINDT S.A.
220165540|900055299|KOHLER Y CIA LTDA
300176270|900055307|INGENIERIA MAQUINARIA CONSTRUC CION LTDA
200133870|900055308|NELSON DEL VILLAR MEDINA
620143760|900055309|B BRAUN MEDICAL SPA
730051448|900055310|S Y S MANTENCION INDUSTRIAL LTDA
280051227|900055311|COMERCIALIZADORA E INV BELT CHILE LTDA
290051379|900055313|UNIVERSIDAD TECNOLOGIA DE CHILE INACAP
540047759|900055314|PROYECTOS DE INGENIERIA ESPEX LTDA.
600047759|900055315|PROYECTOS DE INGENIERIA ESPEX LTDA.
610047759|900055316|PROYECTOS DE INGENIERIA ESPEX LTDA.
620047759|900055317|PROYECTOS DE INGENIERIA ESPEX LTDA.
650047759|900055318|PROYECTOS DE INGENIERIA ESPEX LTDA.
660047759|900055319|PROYECTOS DE INGENIERIA ESPEX LTDA.
680047759|900055320|PROYECTOS DE INGENIERIA ESPEX LTDA.
540149160|900055328|OVALLE HERMANOS LTDA
780051456|900055337|SERVICIOS DE TELEMETRIA Y COMU LTDA
610133620|900055339|PRODUCTOS INDUSTRIALES S.A.
710047759|900055343|PROYECTOS DE INGENIERIA ESPEX LTDA.
720047759|900055344|PROYECTOS DE INGENIERIA ESPEX LTDA.
740047759|900055345|PROYECTOS DE INGENIERIA ESPEX LTDA.
760047759|900055347|PROYECTOS DE INGENIERIA ESPEX LTDA.
770047759|900055348|PROYECTOS DE INGENIERIA ESPEX LTDA.
780047759|900055349|PROYECTOS DE INGENIERIA ESPEX LTDA.
790047759|900055350|PROYECTOS DE INGENIERIA ESPEX LTDA.
800047759|900055351|PROYECTOS DE INGENIERIA ESPEX LTDA.
001000984|900055352|EMPRESA TECNICA Y COMERCIAL LT DA.
690015354|900055361|INNERGY SOLUCIONES ENERGETICAS S.A.
820051420|900055363|DOMINGO RAMON ARRIAGADA SEPULVEDA
540169180|900055368|COMERCIAL KENDALL CHILE LTDA
200051406|900055370|CARLOS WERTHER MARCOLETA NIETO
220051406|900055371|CARLOS WERTHER MARCOLETA NIETO
230051406|900055372|CARLOS WERTHER MARCOLETA NIETO
240051406|900055373|CARLOS WERTHER MARCOLETA NIETO
280051406|900055374|CARLOS WERTHER MARCOLETA NIETO
290051406|900055375|CARLOS WERTHER MARCOLETA NIETO
810047759|900055378|PROYECTOS DE INGENIERIA ESPEX LTDA.
820047759|900055379|PROYECTOS DE INGENIERIA ESPEX LTDA.
770051406|900055385|CARLOS WERTHER MARCOLETA NIETO
810040618|900055391|M.P.M. S.A
500175330|900068442|CHILEAN TRADING COMPANY S.A
600054436|900068443|A GARDILCIC Y CIA LTDA
280054942|900068445|CTA DIPS GUIA COSTO 0 SOLIC QUERIES
001057877|900068446|COMERCIAL CBG MARKETING PUBLIC IT
001057929|900068447|ATRATRAC LOGISTICA SPA
001057865|900068449|LABORATORIOS L B C LTDA
770057912|900068450|KUEHNE NAGEL LIMITADA
780057912|900068451|KUEHNE NAGEL LIMITADA
710057912|900068452|KUEHNE NAGEL LIMITADA
720057912|900068453|KUEHNE NAGEL LIMITADA
710052762|900068456|JUGUETES FESTIVAL KAYSER S.A.
720130390|900068457|MATTEL CHILE S.A.
220143220|900068458|KALOP CHILENA S.A.
680054231|900068459|COMERCIAL FACIL MUSICA LTDA
690159000|900068460|TAVIRA MEDICION S.A.
260058223|900068461|DISTRIBUIDORA LEON LIMITADA
300057839|900068462|REPRESENTACIONES BURG SPA
290057839|900068463|REPRESENTACIONES BURG SPA
710042611|900068464|ARGOS CHILE S.P.A.
001058373|900068465|VINA MORANDE S.A.
660058300|900068466|TRANSPORTE Y LOGIST INTEGRAL S PA
680058300|900068467|TRANSPORTE Y LOGIST INTEGRAL S PA
710058300|900068468|TRANSPORTE Y LOGIST INTEGRAL S PA
720058300|900068469|TRANSPORTE Y LOGIST INTEGRAL S PA
730058300|900068470|TRANSPORTE Y LOGIST INTEGRAL S PA
770051293|900068472|SOCIEDAD DE SERVICIOS RIEGO SUR LTDA
710051293|900068473|SOCIEDAD DE SERVICIOS RIEGO SUR LTDA
810054286|900068474|TOTAL CHILE SA
820054286|900068475|TOTAL CHILE SA
260051918|900068476|E.I.T. LOGISTICA S.A.
001055189|900068479|IMP DE INSUMOS PROD Y COM TAJO RCAR LTDA
500057280|900068480|IMPORT Y EXP AJAX LTDA
520057280|900068481|IMPORT Y EXP AJAX LTDA
730144700|900068482|LIBRA CHILE S.A.
290054231|900068484|COMERCIAL FACIL MUSICA LTDA
280052802|900068485|INTERNATIONAL CLINICS S.A.
300908800|900068486|SOC APICOLA Y CIA COLMENARES GASSON LTDA
820056796|900068487|COMERCIAL VICAM LIMITADA
001056807|900068488|MATIAS JOSE DE LA MAZA ESPINOS A
600057709|900068489|PRANDELLI LTDA
680057039|900068490|COMERCIAL BRAVO
001897800|900068491|DIFOR CHILE S.A.
620054257|900068494|LE-BLANC SPA
600056875|900068495|STOQ SPA
540057279|900068496|BIG TRAIL SERVICE CHILE LTDA
500055417|900068497|RENTOKIL INITIAL CHILE SPA
190054491|900068498|IMPORT. Y COMERC. VERDE SUR SP A
001954577|900068501|CNB-CODIMED CHILE LTDA
001954578|900068503|CNB-COMERCIALIZADORA PTM CHILE LTDA
820954553|900068504|CNB-PHARMA INVESTI DE CHILE
220010916|900068505|PESAMATIC S.A.
500010916|900068506|PESAMATIC S.A.
690130650|900068507|CARTIM SOCIEDAD ANONIMA
710159970|900068509|AGRICOLA EL ALMENDRO SPA
800552900|900068512|IMPORTADORA HUGO TAGLE SHIELL S A
001057993|900068514|GARCIA SANCHEZ LTDA
001058270|900068515|OMEGASERVICIOS SPA
290058377|900068516|ORBIS ING Y SERV DE CAMPO SUDA MERICA SP
280058377|900068517|ORBIS ING Y SERV DE CAMPO SUDA MERICA SP
600555000|900068520|CMPC TISSUE S.A.
001054386|900068522|IMP Y DIST DE VINOS FAMILIA RE INERO LT
001054414|900068523|RENNER COATINGS CHILE SPA
001999993|900068525|RETORNO DOCUMENTAL CRD
260054809|900068527|COMERCIAL MOTORSHOP LTDA
230054809|900068528|COMERCIAL MOTORSHOP LTDA
520054410|900068529|TECNO BOGA COMERCIAL LIMITADA
530054410|900068530|TECNO BOGA COMERCIAL LIMITADA
540054410|900068531|TECNO BOGA COMERCIAL LIMITADA
600054410|900068532|TECNO BOGA COMERCIAL LIMITADA
610054410|900068533|TECNO BOGA COMERCIAL LIMITADA
620054410|900068534|TECNO BOGA COMERCIAL LIMITADA
770057323|900068535|GRUPO GLOBAL ELEVEN SPA
780057323|900068536|GRUPO GLOBAL ELEVEN SPA
800057323|900068537|GRUPO GLOBAL ELEVEN SPA
810057323|900068538|GRUPO GLOBAL ELEVEN SPA
001954512|900068539|CNB-COMERCIAL LBF LTDA.
001954513|900068540|CNB-INMUNODIAGNOSTICO LTDA
001954514|900068541|CNB-VESALIUS PHARMA
001954515|900068542|CNB-GLOBAL MED LTDA.
001954516|900068543|CNB-M KAPLAN Y CIA LTDA
620057433|900068544|SOCIEDAD PROCESADORA DE LECH
001058059|900068545|SOCIEDAD COMERCIAL OCTAVA LTDA
240163090|900068546|MAQUINAS Y HERRAMIENTAS BLACK  DECKER C
500057086|900068547|FABRICACIONES LOS EGIPCIOS LTD A
001954484|900068552|CNB-LABORATORIO CHILE
001954485|900068553|CNB-LABORATORIOS RECALCINE S.A.
001954486|900068554|CNB-PHARMATECH CHILE SOCIEDAD ANONIMA
530516500|900068555|MANUFACTURAS CARONI LIMITADA
530877600|900068556|SERV GRALES IND Y DE TRANSP AR AMIS LTDA
530173840|900068557|IMPORTADORA SONORA LIMITADA
820057010|900068562|IMPRESOS SOCIAS LTDA.
240167520|900068563|HELLEMA HOLLAND ENGINEERING LT
660175330|900068564|CHILEAN TRADING COMPANY S.A
240056581|900068565|SOC INVERS ANDES AGRICOLA GANA DERA E IN
730053726|900068568|COM DE ART DE PROTECCION Y SEG URIDAD IN
260149580|900068571|SITE CHILE S.A.
770040618|900068572|M.P.M. S.A
001157520|900068573|GARMENDIA MACUS S.A
500108700|900068574|STOLLER DE CHILE S.A.
680389800|900068575|AGRICOLA SAN CLEMENTE LTDA
001054256|900068578|INDUSTRIAL Y COMERCIAL VERGARA LTDA
610054029|900068579|LAB. GENERICOS DE MARCA CHILE LTDA
650157140|900068582|CELLSTAR CHILE S.A. RED FIJA Y RETIROS
500057856|900068583|SOLUCIONES TECNOLOGICAS AVANZA DAS LTDA
001057922|900068584|YAMBO SPA
730057922|900068585|YAMBO SPA
780555000|900068586|CMPC TISSUE S.A.
620051268|900068587|SERVIMET S.A.
260160000|900068588|PRODUCTOS QUIMICOS TANAX S A C E I
240119380|900068589|COM DE PROD. PARA LABORATORIOS E IND. LT
300119380|900068590|COM DE PROD. PARA LABORATORIOS E IND. LT
650057225|900068591|COMERCIALIZADORA FELIPE ABARCA MEJIAS IR
800056299|900068592|SOC DE INVERSIONES DJ SPA
230057134|900068593|VENTAS NACIONALES E INTERNACIO NALES ON
750055427|900068594|INSTRUMENTACION Y CONTROL ELEC TRICO LTD
690054046|900068597|PARQUE CONCEPCION S.A.
610052847|900068598|HOSPITALIA PRODUCTOS MEDICOS LTDA
710052847|900068599|HOSPITALIA PRODUCTOS MEDICOS LTDA
500020737|900068603|SICOM ELECTRONICS INTERNATIONA L S.A.
260054072|900068604|COMERCIAL RED OFFICE NORTE LIM ITADA
730057912|900068605|KUEHNE NAGEL LIMITADA
650057912|900068606|KUEHNE NAGEL LIMITADA
650054266|900068607|CELLSTAR CHILE S.A. REVERSA
660054266|900068608|CELLSTAR CHILE S.A. REVERSA
690054266|900068609|CELLSTAR CHILE S.A. REVERSA
710054266|900068610|CELLSTAR CHILE S.A. REVERSA
720054266|900068611|CELLSTAR CHILE S.A. REVERSA
730054266|900068612|CELLSTAR CHILE S.A. REVERSA
740054266|900068613|CELLSTAR CHILE S.A. REVERSA
260057839|900068614|REPRESENTACIONES BURG SPA
240057839|900068615|REPRESENTACIONES BURG SPA
230057839|900068616|REPRESENTACIONES BURG SPA
620052762|900068617|JUGUETES FESTIVAL KAYSER S.A.
720052762|900068619|JUGUETES FESTIVAL KAYSER S.A.
690052392|900068620|GRUPO AMERICA LIMPIEZA S.A.
001954517|900068621|CNB-HOSPIFARMA CHILE LTDA
780058367|900068622|COMERCIAL MERCOVER LIMITADA
540058300|900068623|TRANSPORTE Y LOGIST INTEGRAL S PA
740058300|900068624|TRANSPORTE Y LOGIST INTEGRAL S PA
750058300|900068625|TRANSPORTE Y LOGIST INTEGRAL S PA
001954487|900068626|CNB-DIFEM LABORATORIOS
001954488|900068627|CNB-SILPAK S.A.
001954489|900068628|CNB-CEGAMED CHILE S.A.
001954490|900068629|CNB-PFIZER CHILE S.A
001954491|900068630|CNB-ETEX FARMACEUTICA LTDA.
001954492|900068631|CNB-CENCOMEX S.A.
001954493|900068632|CNB-MEDICALTEK S.A.
600057280|900068633|IMPORT Y EXP AJAX LTDA
610057280|900068634|IMPORT Y EXP AJAX LTDA
620057280|900068635|IMPORT Y EXP AJAX LTDA
610054352|900068636|PRE UNIC SA
660161980|900068637|ULTRA PAC SUDAMERICA S.A.
650158840|900068638|SALCOBRAND S.A.
680053311|900068640|IMPRESIONES PROGRAPH SA
620051691|900068641|OPPICI S A
610057709|900068642|PRANDELLI LTDA
620057709|900068643|PRANDELLI LTDA
650057709|900068644|PRANDELLI LTDA
260053681|900068648|GARMENDIA MACUS S.A
280053681|900068649|GARMENDIA MACUS S.A
810175280|900068650|MULTITECNICA S.A.
260050048|900068651|TRULY NOLEN CHILE S.A.
001058352|900068653|ASESORIA AVP SPA
260058377|900068654|ORBIS ING Y SERV DE CAMPO SUDA MERICA SP
001054240|900068655|TRESMONTES LUCCHETTI SERVICIOS S.A.
500054273|900068656|CARLOS PAEZ IMP Y COM DE ARTS NAVALES E
680386420|900068657|COMERCIAL FULL DIESEL S.A.
260176190|900068659|ARRIENDO DE MAQUINARIAS Y VEHI CULOS ING
260053697|900068660|NILO  ARROYO CHILELIFT LIMITA DA
730130650|900068663|CARTIM SOCIEDAD ANONIMA
500055443|900068664|ASESORIAS NAC. E INTERNACIONES DESARROLL
290057292|900068665|RESAFE SPA
220140540|900068666|DOOSAN BOBCAT CHILE SA
680052434|900068667|SUSAETA EDICIONES CHILE S.A.
190054266|900068668|CELLSTAR CHILE S.A. REVERSA
300054266|900068669|CELLSTAR CHILE S.A. REVERSA
200054266|900068670|CELLSTAR CHILE S.A. REVERSA
001058064|900068671|JUGOS RUSTICOS SPA
770057433|900068672|SOCIEDAD PROCESADORA DE LECH
750058383|900068673|ADELEK SPA
240058377|900068674|ORBIS ING Y SERV DE CAMPO SUDA MERICA SP
600054583|900068676|SERV. NACIONAL DE CAPACITACION Y EMPLEO
001054656|900068678|INTERCARRY LOGISTICA LIMITADA
770041010|900068679|LOGISTICA FLEXI LIMITADA
200054809|900068682|COMERCIAL MOTORSHOP LTDA
190054809|900068683|COMERCIAL MOTORSHOP LTDA
520054809|900068684|COMERCIAL MOTORSHOP LTDA
600054809|900068685|COMERCIAL MOTORSHOP LTDA
190053681|900068686|GARMENDIA MACUS S.A
240052794|900068688|SOC LEM LABORATORIOS  ASISTEN CIA TECNIC
750054266|900068689|CELLSTAR CHILE S.A. REVERSA
500054289|900068690|ARMAZONES I LENTES LIMITADA
260052024|900068691|EDICIONES SM CHILE S A
001057768|900068693|IMP Y COMER SKILL TRAINING LTD A
001057845|900068694|DIE M S.A.
001954518|900068696|CNB-INSTITUTO SANITAS S.A.
001954519|900068697|CNB-MADEGOM S.A.
001954520|900068698|CNB-FLAVIA WOLOSZYN CIA LTDA
001954521|900068699|CNB-COMERC. DE INSUMOS MÉDICOS LTDA.
001954522|900068700|CNB-DIPROMED S.A.
001954523|900068701|CNB-COMERCIAL Y LOGISTICA RENBEL LTDA.
001058045|900068703|APPLE CHILE MAC. LOS DOMINICOS
650054668|900068704|VALVERDE NORAMBUENA SPA
750053737|900068705|ANTALIS ABITEK SPA
001054242|900068706|COMERCIAL LA CASERITA LIMITADA
820176570|900068707|TELEFONICA ING DE SEG SA AGENC DE CHILE
810176570|900068708|TELEFONICA ING DE SEG SA AGENC DE CHILE
730051756|900068709|PUERTAS VALLE GRANDE S.A
001056579|900068711|SANCHEZ CANO Y COMPANIA LTDA
220143550|900068714|COMERCIAL A Y B S.A.
001054530|900068716|ODIS SPA
500122000|900068717|CURIFOR S.A.
500052996|900068718|BADAMAX RETAIL S.A.
001054549|900068719|ADMIN DE FONDOS DE PENSIONES C APITAL SA
680052662|900068721|ADAMA CHILE S.A.
730057581|900068722|SOCIEDAD DE COSMETICA SALERM
240056167|900068723|NILOS CHILE LTDA
290053681|900068724|GARMENDIA MACUS S.A
300053681|900068725|GARMENDIA MACUS S.A
520053798|900068726|IMP Y DIST ARQUIMED LTDA
001054572|900068727|PRIVILEGE SA
730052428|900068728|LIBERTY COMPANIA DE SEGUROS GE NERALES S
300055106|900068730|AGENCIA DE CALIDAD DE LA EDUCA CION
200158160|900057712|GAMA CHILE S.A.
730052485|900057713|BIOLECHE COMERCIAL LTDA
001055620|900057725|COMERCIAL AQUASOLAR SPA
660054822|900057727|SOC COM EXP Y DE INVERSIONES S OCOSEP SA
001057316|900057728|COMERCIAL MULTINEGOCIOS SA
810051820|900057730|IMP Y EXP CLEVER LIMITADA.
520140001|900057734|SARGENT AGRICOLA LTDA.
600487200|900057735|CITROEN CHILE S.A.C.
001052010|900057736|COMERCIAL ABASLOG LIMITADA
660165480|900057737|CONFITES MERELLO S.A.
500056287|900057738|SOC VINICOLA MIGUEL TORRES SA
610954557|900057739|CNB-REUTTER S.A.
780051923|900057741|IMPRENTA LIBRERIA SERVICIOS LI BERTAD LI
680113810|900057743|CONSTRUCTORA E INSTALACIONES RHELEC S.A.
610013137|900057744|SBS LIBRERIA Y EDITORA LTDA.
220165510|900057746|VESUVIO COMERCIAL Y TEXTIL CHI LE LTDA
750055882|900057747|COMERCIAL MERCHANDISING SPA
770055882|900057748|COMERCIAL MERCHANDISING SPA
260056571|900057749|COMERCIALIZADORA E IMPORTADORA VENTRO LT
620051927|900057751|ALTOS VINOS SA
230148380|900057753|SENALIZACION Y PUBLICIDAD LTDA
190051900|900057754|VULCO S.A.
200051900|900057755|VULCO S.A.
220051900|900057756|VULCO S.A.
230051900|900057757|VULCO S.A.
240051900|900057758|VULCO S.A.
770052485|900057759|BIOLECHE COMERCIAL LTDA
500056047|900057764|CENTRO ABASTEC. DE VALPO
750051640|900057767|PRODUCCIONES INVITRO S.A.
690051823|900057768|IMP Y DIST JANNIS LTDA.
680177280|900057770|ART.DEP.CESAR GUST URZUA RAMIR EZ E.I.R.
200037913|900057771|IMPORT Y EXPORT DMR LTDA
690054262|900057772|SOPORTE COMPUTAC RAMON VILCHES R EIRL
500055169|900057773|MOP DIRECCION VIALIDAD XII RE GION
190056839|900057774|BILBAO SPA
690497400|900057775|COMUNICACION Y TELEFONICA
730051832|900057776|SOCIEDAD CONSTRUCTORA APCOM LTDA
600144280|900057777|CHILEMAT SPA
220148380|900057779|SENALIZACION Y PUBLICIDAD LTDA
290014941|900057780|KOLFF SPA
290051838|900057781|SOCIEDAD RIOS Y COMPANIA LTDA
530039198|900057782|COMERCIAL GL GROUP LTDA
780161070|900057783|COMERCIAL IMG LTDA.
770028813|900057785|COMPANIA CHILENA DE MEDICION S
240013031|900057786|RODRIGO CANALES ARCAYA Y CIA. LTDA.
001051929|900057791|FABRICA INTERNACIONAL DE LAPIC ES Y AFI
780108820|900057792|MEDICALTEK CHILE S A
800051549|900057793|INTERCARRY LOGISTICA LIMITADA
290051905|900057794|COMPUTACION OLIDATA LIMITADA
690052586|900057795|OPCIONES S.A.
280055736|900057796|NUTRANDES SPA
290056961|900057797|HOTELERA Y TURISMO OCEANO S.A.
260051900|900057799|VULCO S.A.
280051900|900057800|VULCO S.A.
